Activity ID,Activity Date,Activity Name,Elapsed Time,Distance,Relative Effort,Filename,Average Heart Rate,Is_Favorite
19124286193,Jun 30 2026 12:51:33 PM,Morning Run,4877,11.52,213,activities/20239971114.fit.gz,139,
19111052346,Jun 29 2026 1:02:23 PM,Morning Run,5075,11.87,205,activities/20226537077.fit.gz,137,
19098658663,Jun 28 2026 12:02:33 PM,Morning Run,4892,11.34,171,activities/20213900812.fit.gz,135,
19086386476,Jun 27 2026 11:38:07 AM,Morning Run,8114,17.76,316,activities/20201393125.fit.gz,137,
19062473677,Jun 25 2026 1:04:39 PM,Morning Run,5000,12.02,226,activities/20177106605.fit.gz,140,
19035851809,Jun 23 2026 12:10:58 PM,Morning Run,4902,11.5,208,activities/20150102825.fit.gz,138,
19022846160,Jun 22 2026 1:01:34 PM,Morning Run,5577,13.13,212,activities/20136930904.fit.gz,136,
19010554945,Jun 21 2026 12:29:46 PM,Morning Run,3556,8.51,131,activities/20124411601.fit.gz,136,
18997667864,Jun 20 2026 11:32:33 AM,Morning Run,9243,21.15,471,activities/20111291526.fit.gz,143,
18972281433,Jun 18 2026 12:44:27 PM,Morning Run,5665,13.15,242,activities/20085532377.fit.gz,139,
18943812952,Jun 16 2026 12:49:24 PM,Morning Run,4528,10.71,160,activities/20056676012.fit.gz,135,
18929681164,Jun 15 2026 12:58:52 PM,Morning Run,4623,10.63,150,activities/20042352701.fit.gz,134,
18917340125,Jun 14 2026 12:05:39 PM,Morning Run,4041,8.44,88,activities/20029812079.fit.gz,126,
18904538230,Jun 13 2026 1:06:51 PM,"Bethany, CT",1643,4.86,135,activities/20016801164.fit.gz,171,1
18904530238,Jun 13 2026 11:26:55 AM,Morning Run,3126,6.87,139,activities/20016793029.fit.gz,140,
18878060124,Jun 11 2026 11:36:47 AM,Morning Run,5069,11.74,291,activities/19989912961.fit.gz,148,
18851323837,Jun 9 2026 12:52:41 PM,Morning Run,5871,13.19,166,activities/19962740414.fit.gz,130,
18836135995,Jun 8 2026 11:16:14 AM,Morning Run,4457,10.38,162,activities/19947286052.fit.gz,136,
18824063689,Jun 7 2026 12:00:01 PM,Morning Run,3822,8.39,112,activities/19934978631.fit.gz,131,
18810417080,Jun 6 2026 11:55:13 AM,Morning Run,6509,15.56,319,activities/19921075250.fit.gz,142,
18782914225,Jun 4 2026 10:53:16 AM,Morning Run,4996,11.59,173,activities/19893064973.fit.gz,135,
18754861369,Jun 2 2026 10:52:20 AM,Morning Run,4679,11.47,220,activities/19864532095.fit.gz,141,
18741423102,Jun 1 2026 11:33:04 AM,Morning Run,4888,11.97,228,activities/19850831089.fit.gz,141,
18729311240,May 31 2026 12:20:22 PM,Morning Run,3686,8.48,99,activities/19838475903.fit.gz,130,
18715117882,May 30 2026 10:56:02 AM,Morning Run,6722,14.69,165,activities/19823996006.fit.gz,128,
18688239102,May 28 2026 10:50:54 AM,Morning Run,4490,11.46,245,activities/19796636064.fit.gz,146,
18661740402,May 26 2026 12:58:59 PM,Morning Run,4648,11.02,182,activities/19769644972.fit.gz,137,
18648570010,May 25 2026 12:50:36 PM,Morning Run,5651,12.9,174,activities/19756222673.fit.gz,132,
18621607174,May 23 2026 10:53:01 AM,Morning Run,9032,21.21,388,activities/19728668738.fit.gz,139,
18608008934,May 22 2026 11:51:38 AM,Morning Run,3681,8.94,128,activities/19714792550.fit.gz,135,
18595900638,May 21 2026 12:57:24 PM,Morning Run,5436,13.34,238,activities/19702462866.fit.gz,139,
18568944940,May 19 2026 12:50:54 PM,Morning Run,5261,11.9,245,activities/19675161058.fit.gz,141,
18553954726,May 18 2026 10:56:59 AM,Morning Run,4588,10.67,213,activities/19660045527.fit.gz,141,
18543035931,May 17 2026 11:40:23 AM,Morning Run,5315,12,186,activities/19648969269.fit.gz,135,
18528987866,May 16 2026 11:08:37 AM,Morning Run,5805,13.21,181,activities/19634724684.fit.gz,133,
18515819546,May 15 2026 10:58:31 AM,Morning Run,3599,7.87,91,activities/19621420809.fit.gz,128,
18504645164,May 14 2026 12:57:30 PM,Morning Run,3887,8.86,104,activities/19610155038.fit.gz,129,
18477201162,May 12 2026 12:43:04 PM,Morning Run,3195,7.18,87,activities/19582492149.fit.gz,130,
18452883609,May 10 2026 12:33:47 PM,Morning Run,3702,8.48,114,activities/19557941255.fit.gz,132,
18438312695,May 9 2026 12:01:34 PM,Morning Run,3085,7.09,81,activities/19543170928.fit.gz,129,
18426903590,May 8 2026 12:13:51 PM,Morning Run,3168,7.14,101,activities/19531637049.fit.gz,133,
18412066973,May 7 2026 12:40:54 PM,Morning Ride,1288,0,21,activities/19516672793.fit.gz,120,
18385805256,May 5 2026 12:50:34 PM,Morning Run,4441,10.36,173,activities/19490228066.fit.gz,137,
18372576586,May 4 2026 12:59:07 PM,Morning Run,5202,11.9,180,activities/19476886032.fit.gz,135,
18359843017,May 3 2026 12:21:50 PM,Morning Run,3704,8.44,121,activities/19463999901.fit.gz,134,
18347005207,May 2 2026 11:40:10 AM,Morning Run,9045,21.26,500,activities/19450962356.fit.gz,146,
18333086945,May 1 2026 12:32:49 PM,Morning Run,4109,9.69,177,activities/19436860719.fit.gz,139,
18319775007,Apr 30 2026 1:00:58 PM,Morning Run,5138,11.93,216,activities/19423421152.fit.gz,139,
18306846069,Apr 29 2026 12:40:07 PM,Morning Run,6567,15.02,330,activities/19410407201.fit.gz,143,
18266433231,Apr 26 2026 12:15:07 PM,Morning Run,4717,10.37,153,activities/19369662432.fit.gz,134,
18252930732,Apr 25 2026 11:39:22 AM,Morning Run,9059,21.16,467,activities/19355980800.fit.gz,143,
18226215472,Apr 23 2026 12:39:34 PM,Morning Run,5643,13.23,251,activities/19329027871.fit.gz,140,
18197547239,Apr 21 2026 11:52:45 AM,Morning Run,5294,13.15,238,activities/19300191869.fit.gz,140,
18185211550,Apr 20 2026 12:55:03 PM,Morning Run,5031,11.86,164,activities/19287788468.fit.gz,134,
18172341407,Apr 19 2026 12:04:31 PM,Morning Run,4538,10.37,125,activities/19274772301.fit.gz,130,
18159213403,Apr 18 2026 11:44:52 AM,Morning Run,9104,21.18,348,activities/19261467784.fit.gz,137,
18132424131,Apr 16 2026 12:42:25 PM,Morning Run,5724,13.29,316,activities/19234458721.fit.gz,145,
18105113014,Apr 14 2026 12:45:17 PM,Morning Run,5312,11.88,227,activities/19206960195.fit.gz,139,
18091773227,Apr 13 2026 1:02:56 PM,Morning Run,4438,10.38,170,activities/19193551840.fit.gz,137,
18081418078,Apr 12 2026 12:30:46 PM,"Cheshire, CT",8933,21.66,611,activities/19183055527.fit.gz,157,1
18067076560,Apr 11 2026 12:48:37 PM,Morning Run,3017,7.1,108,activities/19168532254.fit.gz,136,
18041578552,Apr 9 2026 12:57:53 PM,Morning Run,5563,13.12,242,activities/19142813787.fit.gz,139,
18013773018,Apr 7 2026 1:02:43 PM,Morning Run,5313,13.29,297,activities/19114604414.fit.gz,147,
18000475386,Apr 6 2026 12:46:26 PM,Morning Run,4745,11.9,230,activities/19101113003.fit.gz,142,
17987759511,Apr 5 2026 12:20:07 PM,Morning Run,3835,8.43,121,activities/19088270804.fit.gz,133,
17975788490,Apr 4 2026 11:42:46 AM,Morning Run,9415,21.22,442,activities/19076155799.fit.gz,141,
17950510272,Apr 2 2026 12:48:16 PM,Morning Run,5400,13.3,247,activities/19050670415.fit.gz,141,
17925611164,Mar 31 2026 1:06:29 PM,Morning Run,5174,11.94,224,activities/19025607457.fit.gz,140,
17912959207,Mar 30 2026 1:01:10 PM,Morning Run,5865,13.26,202,activities/19012881595.fit.gz,134,
17901729351,Mar 29 2026 12:43:13 PM,Morning Run,4576,10.39,161,activities/19001502860.fit.gz,136,
17889357316,Mar 28 2026 11:57:35 AM,Morning Run,9030,21.22,484,activities/18988978833.fit.gz,144,
17866518184,Mar 26 2026 12:44:57 PM,Morning Run,5541,13.25,289,activities/18966078494.fit.gz,144,
17841121494,Mar 24 2026 1:06:38 PM,Morning Run,5620,13.34,196,activities/18940579410.fit.gz,135,
17828055218,Mar 23 2026 12:53:09 PM,Morning Run,4928,11.44,177,activities/18927473380.fit.gz,136,
17816247448,Mar 22 2026 12:15:06 PM,Morning Run,4660,10.38,159,activities/18915549825.fit.gz,135,
17804138853,Mar 21 2026 12:06:12 PM,Morning Run,9587,22.27,543,activities/18903287600.fit.gz,146,
17779605534,Mar 19 2026 12:51:41 PM,Morning Run,5604,13.27,265,activities/18878578815.fit.gz,141,
17754549427,Mar 17 2026 12:48:00 PM,Morning Run,5534,13.23,250,activities/18853422427.fit.gz,141,
17742600630,Mar 16 2026 1:24:21 PM,Morning Run,3874,8.88,134,activities/18841450636.fit.gz,135,
17732152463,Mar 15 2026 12:55:31 PM,Morning Run,4531,10.35,129,activities/18830903140.fit.gz,131,
17720331693,Mar 14 2026 12:10:29 PM,Morning Run,9511,22.25,459,activities/18818954986.fit.gz,142,
17697325887,Mar 12 2026 12:50:59 PM,Morning Run,5512,13.33,277,activities/18795815869.fit.gz,143,
17673162270,Mar 10 2026 1:23:10 PM,Morning Run,5278,13.08,259,activities/18771563227.fit.gz,143,
17660589327,Mar 9 2026 12:53:28 PM,Morning Run,5128,12.19,175,activities/18758928708.fit.gz,135,
17649497635,Mar 8 2026 1:13:23 PM,Morning Run,4685,10.51,172,activities/18747729161.fit.gz,136,
17637565767,Mar 7 2026 12:51:30 PM,Morning Run,9237,21.21,510,activities/18735670836.fit.gz,145,
17625244051,Mar 6 2026 1:35:27 PM,Morning Run,4588,10.38,174,activities/18723215842.fit.gz,137,
17588926744,Mar 3 2026 1:48:23 PM,Morning Run,5048,11.17,142,activities/18686820791.fit.gz,130,
17577343780,Mar 2 2026 2:40:04 PM,Morning Run,5416,13.1,215,activities/18675201262.fit.gz,138,
17564774810,Mar 1 2026 11:55:34 AM,Morning Run,4654,10.42,143,activities/18662514901.fit.gz,132,
17554216873,Feb 28 2026 12:46:47 PM,Morning Run,9526,22.08,549,activities/18651834490.fit.gz,147,
17531177032,Feb 26 2026 1:48:11 PM,Morning Run,5538,13.24,285,activities/18628667497.fit.gz,143,
17510558371,Feb 24 2026 7:10:52 PM,Afternoon Run,5087,12.01,231,activities/18607970309.fit.gz,140,
17495072104,Feb 23 2026 2:19:45 PM,Morning Run,3648,6.79,74,activities/18592444032.fit.gz,123,
17473587123,Feb 21 2026 12:58:16 PM,Morning Run,9127,21,490,activities/18570809296.fit.gz,144,
17461685174,Feb 20 2026 1:24:34 PM,Morning Run,4495,10.41,184,activities/18558854237.fit.gz,138,
17451185970,Feb 19 2026 1:45:53 PM,Morning Run,5720,13.39,249,activities/18548325682.fit.gz,139,
17428622462,Feb 17 2026 1:56:45 PM,Morning Run,5522,13.4,258,activities/18525709274.fit.gz,142,
17416737584,Feb 16 2026 1:57:13 PM,Morning Run,4765,11.19,191,activities/18513772934.fit.gz,138,
17406895501,Feb 15 2026 1:37:05 PM,Morning Run,4672,10.42,155,activities/18503870105.fit.gz,134,
17396331838,Feb 14 2026 1:02:59 PM,Morning Run,9723,22.29,509,activities/18493217447.fit.gz,144,
17384843024,Feb 13 2026 2:02:11 PM,Morning Run,3781,8.91,151,activities/18481657583.fit.gz,138,
17374406235,Feb 12 2026 1:49:11 PM,Morning Run,5661,13.39,284,activities/18471215581.fit.gz,143,
17351753769,Feb 10 2026 1:49:58 PM,Morning Run,5934,13.46,259,activities/18448485922.fit.gz,140,
17329291290,Feb 8 2026 1:01:01 PM,Morning Run,3694,6.93,66,activities/18425857411.fit.gz,121,
17307338556,Feb 6 2026 1:32:45 PM,Morning Run,8850,21.17,488,activities/18403644460.fit.gz,146,
17296014378,Feb 5 2026 1:48:39 PM,Morning Run,4278,9.81,137,activities/18392227152.fit.gz,133,
17284657566,Feb 4 2026 1:47:31 PM,Morning Run,5073,11.94,237,activities/18380784968.fit.gz,141,
17273124799,Feb 3 2026 2:26:32 PM,Morning Run,5515,13.3,262,activities/18369211312.fit.gz,141,
17254489309,Feb 1 2026 7:25:38 PM,Afternoon Run,5521,13.25,272,activities/18350409800.fit.gz,142,
17239084969,Jan 31 2026 1:13:32 PM,Morning Run,5589,13.42,243,activities/18334830386.fit.gz,139,
17217994531,Jan 29 2026 2:25:59 PM,Morning Run,5524,13.28,264,activities/18313592887.fit.gz,141,
17194836838,Jan 27 2026 2:27:56 PM,Morning Run,4454,10.88,189,activities/18290322757.fit.gz,139,
17187493096,Jan 26 2026 8:45:52 PM,Afternoon Run,3942,6.78,29,activities/18282917163.fit.gz,113,
17150763156,Jan 23 2026 1:55:12 PM,Morning Run,5480,13.24,245,activities/18245846902.fit.gz,140,
17140584271,Jan 22 2026 2:45:57 PM,Morning Run,7391,17.3,339,activities/18235605821.fit.gz,141,
17128223506,Jan 21 2026 1:50:51 PM,Morning Run,4689,11.9,258,activities/18223141697.fit.gz,146,
17105083548,Jan 19 2026 3:02:48 PM,Morning Run,5322,12.01,164,activities/18199874989.fit.gz,132,
17097804645,Jan 18 2026 6:58:24 PM,Afternoon Run,6366,15.61,400,activities/18192519049.fit.gz,151,
17082147862,Jan 17 2026 1:48:19 PM,Morning Run,4555,8.3,36,activities/18176644739.fit.gz,115,
17059748027,Jan 15 2026 1:58:04 PM,Morning Run,5360,13.25,272,activities/18154049899.fit.gz,144,
17035590754,Jan 13 2026 2:00:56 PM,Morning Run,5346,13.06,187,activities/18129735862.fit.gz,135,
17013280887,Jan 11 2026 12:18:22 PM,Morning Run,9340,22.28,462,activities/18107231001.fit.gz,144,
16991631241,Jan 9 2026 1:58:53 PM,Morning Run,5327,13.15,257,activities/18085270641.fit.gz,142,
16980078462,Jan 8 2026 1:58:48 PM,Morning Run,5019,12.02,211,activities/18073652235.fit.gz,138,
16957556466,Jan 6 2026 1:57:45 PM,Morning Run,5341,12.67,230,activities/18050932921.fit.gz,139,
16938841225,Jan 4 2026 7:15:50 PM,Afternoon Run,3706,8.71,140,activities/18032022327.fit.gz,137,
16924343690,Jan 3 2026 12:23:01 PM,Morning Run,9003,21.41,415,activities/18017350482.fit.gz,141,
16903966307,Jan 1 2026 1:46:51 PM,Morning Run,5783,14.5,279,activities/17996715248.fit.gz,142,
16885015894,Dec 30 2025 2:02:27 PM,Morning Run,5009,11.93,198,activities/17977435354.fit.gz,138,
16877892190,Dec 29 2025 8:13:22 PM,Afternoon Run,4199,10.4,224,activities/17970200622.fit.gz,145,
16853674200,Dec 27 2025 11:21:50 AM,"Playa del Carmen, Mexico",4009,8.62,112,activities/17945559823.fit.gz,130,1
16845503659,Dec 26 2025 12:27:07 PM,Morning Run,7905,17.07,329,activities/17937256108.fit.gz,140,
16837167242,Dec 25 2025 12:19:00 PM,Morning Run,5258,11.65,178,activities/17928729827.fit.gz,134,
16829756023,Dec 24 2025 12:27:29 PM,"Playa del Carmen, Mexico",5495,13,320,activities/17921175770.fit.gz,150,1
16820245089,Dec 23 2025 12:50:54 PM,Morning Run,3185,7.21,138,activities/17911548128.fit.gz,140,
16811239614,Dec 22 2025 12:13:50 PM,Morning Run,3576,7.86,172,activities/17902449617.fit.gz,142,
16804291402,Dec 21 2025 3:14:29 PM,Morning Run,3736,8.9,136,activities/17895419114.fit.gz,136,
16794095602,Dec 20 2025 12:14:43 PM,Morning Run,9514,22.22,493,activities/17885063116.fit.gz,144,
16777487402,Dec 18 2025 1:48:02 PM,Morning Run,5173,13.17,286,activities/17868205439.fit.gz,146,
16768109087,Dec 17 2025 1:49:26 PM,Morning Run,4768,11.93,283,activities/17858703204.fit.gz,149,
16759876906,Dec 16 2025 1:53:03 PM,Morning Run,5412,12.73,251,activities/17850403556.fit.gz,141,
16731781868,Dec 13 2025 12:21:25 PM,Morning Run,9457,22.13,439,activities/17821962599.fit.gz,141,
16722694057,Dec 12 2025 2:03:04 PM,Morning Run,3774,8.61,123,activities/17812745835.fit.gz,133,
16713937329,Dec 11 2025 1:58:48 PM,Morning Run,5393,12.65,233,activities/17803870147.fit.gz,140,
16704282337,Dec 10 2025 1:40:31 PM,Morning Run,5020,11.95,223,activities/17794119145.fit.gz,140,
16685210076,Dec 8 2025 1:56:43 PM,Morning Run,5184,11.91,160,activities/17774820069.fit.gz,132,
16676489435,Dec 7 2025 12:10:54 PM,Morning Run,9346,22.19,391,activities/17765941503.fit.gz,139,
16658583440,Dec 5 2025 3:50:40 PM,Morning Run,4465,10.5,111,activities/17747712429.fit.gz,128,
16648650722,Dec 4 2025 1:46:03 PM,Morning Run,4725,11.94,217,activities/17737621054.fit.gz,142,
16639234355,Dec 3 2025 1:47:31 PM,Morning Run,4790,11.95,191,activities/17728088321.fit.gz,137,
16623824555,Dec 1 2025 2:06:12 PM,Morning Run,4238,10.36,156,activities/17712444599.fit.gz,136,
16611000256,Nov 30 2025 1:11:28 PM,Morning Run,5406,12.01,133,activities/17699429386.fit.gz,127,
16600798338,Nov 29 2025 11:54:23 AM,Morning Run,8799,21.38,408,activities/17689012125.fit.gz,141,
16582646623,Nov 27 2025 1:29:34 PM,Morning Run,5609,13.27,243,activities/17670519687.fit.gz,139,
16572997597,Nov 26 2025 1:57:45 PM,Morning Run,5150,11.92,173,activities/17660711249.fit.gz,134,
16553272079,Nov 24 2025 2:04:11 PM,Morning Run,4466,11.93,229,activities/17640675676.fit.gz,146,
16544821615,Nov 23 2025 1:16:58 PM,Morning Run,5567,12.05,120,activities/17632108216.fit.gz,125,
16534189009,Nov 22 2025 11:55:48 AM,Morning Run,9652,22.21,456,activities/17621317248.fit.gz,142,
16515630254,Nov 20 2025 1:52:16 PM,Morning Run,5033,11.95,155,activities/17602528414.fit.gz,133,
16505635186,Nov 19 2025 1:44:32 PM,Morning Run,4543,11.97,248,activities/17592446327.fit.gz,149,
16485353771,Nov 17 2025 1:51:48 PM,Morning Run,4952,11.9,162,activities/17572038107.fit.gz,133,
16476488704,Nov 16 2025 1:14:20 PM,Morning Run,5261,11.99,144,activities/17563091712.fit.gz,129,
16465771968,Nov 15 2025 11:51:33 AM,Morning Run,9605,22.22,347,activities/17552230774.fit.gz,135,
16446806109,Nov 13 2025 1:50:21 PM,Morning Run,4956,11.89,161,activities/17533114184.fit.gz,134,
16436107644,Nov 12 2025 1:48:50 PM,Morning Run,4620,11.94,224,activities/17522360636.fit.gz,145,
16414741077,Nov 10 2025 1:52:44 PM,Morning Run,4992,11.9,175,activities/17500868702.fit.gz,135,
16405378562,Nov 9 2025 1:02:06 PM,Morning Run,5198,11.99,182,activities/17491415066.fit.gz,135,
16394299705,Nov 8 2025 11:46:34 AM,Morning Run,9317,22.28,508,activities/17480200025.fit.gz,145,
16375028862,Nov 6 2025 1:43:37 PM,Morning Run,4648,11.95,236,activities/17460767084.fit.gz,146,
16352916213,Nov 4 2025 1:49:56 PM,Morning Run,4785,11.15,189,activities/17438529235.fit.gz,139,
16342188685,Nov 3 2025 1:54:45 PM,Morning Run,5115,11.92,159,activities/17427747822.fit.gz,133,
16332927839,Nov 2 2025 12:44:10 PM,Morning Run,5145,11.99,152,activities/17418307911.fit.gz,131,
16321731202,Nov 1 2025 11:21:43 AM,Morning Run,9449,22.34,463,activities/17406833670.fit.gz,143,
16302667669,Oct 30 2025 12:53:54 PM,Morning Run,5126,11.95,162,activities/17387541694.fit.gz,133,
16292424199,Oct 29 2025 12:22:13 PM,Morning Run,4877,12.04,203,activities/17377212532.fit.gz,139,
16271646752,Oct 27 2025 12:58:47 PM,Morning Run,4372,11.95,241,activities/17356286622.fit.gz,150,
16262640126,Oct 26 2025 12:29:16 PM,Morning Run,5134,11.98,157,activities/17347145142.fit.gz,132,
16251885874,Oct 25 2025 11:15:49 AM,Morning Run,9278,22.23,425,activities/17336227845.fit.gz,141,
16232479712,Oct 23 2025 12:59:47 PM,Morning Run,4455,10.45,136,activities/17316681513.fit.gz,132,
16222332571,Oct 22 2025 1:02:21 PM,Morning Run,4526,11.92,265,activities/17306471024.fit.gz,151,
16201241164,Oct 20 2025 12:59:37 PM,Morning Run,5110,11.52,127,activities/17285269005.fit.gz,128,
16191822824,Oct 19 2025 12:27:11 PM,Morning Run,5356,12.03,126,activities/17275767088.fit.gz,126,
16180550189,Oct 18 2025 11:08:32 AM,Morning Run,9240,22.24,479,activities/17264322956.fit.gz,144,
16159455144,Oct 16 2025 11:52:35 AM,Morning Run,4010,10.68,221,activities/17243032504.fit.gz,148,
16148758625,Oct 15 2025 11:46:26 AM,Morning Run,5064,11.99,157,activities/17232240954.fit.gz,133,
16138694609,Oct 14 2025 1:27:34 PM,Morning Run,4660,11.96,241,activities/17222097944.fit.gz,146,
16118002849,Oct 12 2025 12:44:38 PM,Morning Run,5514,12.01,117,activities/17201160610.fit.gz,125,
16106668523,Oct 11 2025 11:07:52 AM,Morning Run,9606,22.22,363,activities/17189662584.fit.gz,137,
16085846951,Oct 9 2025 12:51:52 PM,Morning Run,5023,11.93,148,activities/17168639365.fit.gz,131,
16075094553,Oct 8 2025 12:48:17 PM,Morning Run,4671,11.85,240,activities/17157788478.fit.gz,145,
16052114791,Oct 6 2025 12:53:42 PM,Morning Run,4707,10.52,122,activities/17134599881.fit.gz,128,
16042036248,Oct 5 2025 10:59:43 AM,Morning Run,9256,21.21,372,activities/17124364093.fit.gz,138,
16031657104,Oct 4 2025 2:32:01 PM,"Woodbridge, CT",1507,5.07,136,activities/17113819469.fit.gz,176,1
16031656856,Oct 4 2025 1:00:56 PM,Morning Run,3156,7.08,102,activities/17113819203.fit.gz,133,
16009940786,Oct 2 2025 12:47:24 PM,Morning Run,4832,11.5,123,activities/17091807290.fit.gz,128,
15998703094,Oct 1 2025 12:47:44 PM,Morning Run,4682,11.96,226,activities/17080430749.fit.gz,142,
15975728919,Sep 29 2025 12:55:19 PM,Morning Run,4490,11.86,257,activities/17057178046.fit.gz,152,
15965091757,Sep 28 2025 11:54:25 AM,Morning Run,5476,11.98,140,activities/17046313517.fit.gz,127,
15953297591,Sep 27 2025 10:53:25 AM,Morning Run,9273,22.32,413,activities/17034224972.fit.gz,140,
15932469547,Sep 25 2025 12:43:52 PM,Morning Run,5256,11.96,159,activities/17012927410.fit.gz,132,
15921037660,Sep 24 2025 11:46:54 AM,Morning Run,4819,11.97,256,activities/17001238388.fit.gz,147,
15898676093,Sep 22 2025 12:50:33 PM,Morning Run,4521,11.93,223,activities/16978335115.fit.gz,147,
15888727237,Sep 21 2025 12:23:10 PM,Morning Run,5583,12.07,100,activities/16968081301.fit.gz,122,
15876400526,Sep 20 2025 10:54:52 AM,Morning Run,9625,21.49,410,activities/16955384406.fit.gz,139,
15854434831,Sep 18 2025 12:45:42 PM,Morning Run,5650,11.95,125,activities/16932851716.fit.gz,124,
15842963607,Sep 17 2025 12:48:13 PM,Morning Run,5376,11.96,146,activities/16921093958.fit.gz,129,
15824478615,Sep 15 2025 12:51:15 PM,Morning Run,5619,11.96,122,activities/16902094014.fit.gz,124,
15809478747,Sep 14 2025 12:25:14 PM,Morning Run,5736,11.98,120,activities/16886461473.fit.gz,123,
15797286344,Sep 13 2025 11:01:17 AM,Morning Run,9405,22.23,496,activities/16873656278.fit.gz,144,
15777231544,Sep 11 2025 12:47:24 PM,Morning Run,5598,11.92,116,activities/16852449743.fit.gz,123,
15764403235,Sep 10 2025 12:50:20 PM,Morning Run,5490,11.98,114,activities/16838914325.fit.gz,123,
15741833705,Sep 8 2025 12:47:53 PM,Morning Run,5411,11.89,106,activities/16815106687.fit.gz,123,
15731114895,Sep 7 2025 2:10:55 PM,Morning Run,5744,11.99,120,activities/16803670587.fit.gz,123,
15717278232,Sep 6 2025 10:52:10 AM,Morning Run,10041,22.04,448,activities/16789029448.fit.gz,140,
15695297226,Sep 4 2025 12:49:32 PM,Morning Run,5760,11.98,102,activities/16765732009.fit.gz,121,
15683283524,Sep 3 2025 12:31:59 PM,Morning Run,5584,11.95,109,activities/16752738473.fit.gz,123,
15659833563,Sep 1 2025 12:32:21 PM,"New Haven, CT",7935,21.32,565,activities/16726626697.fit.gz,158,1
15648979272,Aug 31 2025 12:58:34 PM,Morning Run,2084,4.53,31,activities/16714644818.fit.gz,121,
15637744358,Aug 30 2025 12:29:06 PM,Morning Run,5531,11.97,123,activities/16702300649.fit.gz,126,
15626999508,Aug 29 2025 12:38:36 PM,Morning Run,4922,11.89,209,activities/16690447672.fit.gz,139,
15616564958,Aug 28 2025 12:49:07 PM,Morning Run,5659,12.66,157,activities/16679244499.fit.gz,130,
15592978546,Aug 26 2025 12:48:33 PM,Morning Run,5110,11.89,138,activities/16654095965.fit.gz,130,
15581415795,Aug 25 2025 12:59:56 PM,Morning Run,5805,13.4,179,activities/16641725785.fit.gz,133,
15570216364,Aug 24 2025 12:17:55 PM,Morning Run,5179,11.93,153,activities/16629591476.fit.gz,132,
15558154791,Aug 23 2025 10:51:16 AM,Morning Run,9576,22.23,404,activities/16616413897.fit.gz,139,
15536484779,Aug 21 2025 12:52:12 PM,Morning Run,5226,12.02,118,activities/16592088834.fit.gz,126,
15525020933,Aug 20 2025 12:54:07 PM,Morning Run,4673,11.99,189,activities/16579680455.fit.gz,138,
15501172350,Aug 18 2025 1:02:35 PM,Morning Run,5186,12.05,141,activities/16554331110.fit.gz,129,
15490164320,Aug 17 2025 11:58:52 AM,Morning Run,5740,12.03,128,activities/16542520790.fit.gz,125,
15478487231,Aug 16 2025 10:33:41 AM,Morning Run,10004,22.31,422,activities/16529959026.fit.gz,139,
15459987223,Aug 14 2025 12:52:39 PM,Morning Run,5563,12.03,176,activities/16510166256.fit.gz,133,
15445275811,Aug 13 2025 12:40:19 PM,Morning Run,4843,12.04,249,activities/16494488714.fit.gz,147,
15421534494,Aug 11 2025 12:51:13 PM,Morning Run,5134,12.16,195,activities/16469170188.fit.gz,137,
15411002510,Aug 10 2025 12:16:35 PM,Morning Run,5676,12.01,133,activities/16457833442.fit.gz,126,
15399179077,Aug 9 2025 10:54:34 AM,Morning Run,9392,22.27,414,activities/16445177722.fit.gz,140,
15375768791,Aug 7 2025 10:42:51 AM,Morning Run,4732,11.5,192,activities/16420207929.fit.gz,138,
15365439262,Aug 6 2025 12:55:14 PM,Morning Run,5454,12.39,153,activities/16409182657.fit.gz,130,
15352939051,Aug 5 2025 12:19:24 PM,Morning Run,5660,12.03,106,activities/16395883367.fit.gz,123,
15329563215,Aug 3 2025 10:20:58 AM,Morning Run,5408,11.52,120,activities/16370817968.fit.gz,125,
15318039117,Aug 2 2025 10:07:58 AM,"Town of Covert, NY",5621,13.45,199,activities/16358454956.fit.gz,136,1
15308221854,Aug 1 2025 11:40:59 AM,Morning Run,5344,12.67,158,activities/16347947663.fit.gz,132,
15298160865,Jul 31 2025 12:43:43 PM,Morning Run,5017,12.4,279,activities/16337184990.fit.gz,146,
15287056742,Jul 30 2025 1:00:11 PM,Morning Run,5171,12,222,activities/16325355510.fit.gz,139,
15263882759,Jul 28 2025 12:53:00 PM,Morning Run,5591,11.97,184,activities/16300645820.fit.gz,134,
15254216584,Jul 27 2025 1:09:53 PM,Morning Run,5652,12.15,127,activities/16290256216.fit.gz,125,
15242434774,Jul 26 2025 10:42:42 AM,Morning Run,9625,22.49,464,activities/16277661961.fit.gz,142,
15220306129,Jul 24 2025 10:56:47 AM,Morning Run,4434,11.99,255,activities/16253934450.fit.gz,150,
15210297442,Jul 23 2025 12:48:47 PM,Morning Run,5500,12.27,147,activities/16243248925.fit.gz,129,
15187376652,Jul 21 2025 1:12:24 PM,Morning Run,5100,11.9,195,activities/16218570316.fit.gz,137,
15177342849,Jul 20 2025 12:01:47 PM,Morning Run,6374,13.6,155,activities/16207499406.fit.gz,127,
15165554000,Jul 19 2025 10:42:54 AM,Morning Run,9229,22.9,469,activities/16194547892.fit.gz,143,
15143721200,Jul 17 2025 10:44:35 AM,Morning Run,5595,12.09,163,activities/16170579466.fit.gz,131,
